update,prey_seen,prey_consumed,predator_vision,predator_vision_height,predator_vision_width,attack_efficiency
932,4776,88,144,8,25,1
933,4777,88,144,8,25,1
934,4778,88,144,8,25,1
935,4780,88,144,8,25,1
936,4784,88,144,8,25,1
937,4788,88,144,8,25,1
938,4789,88,144,8,25,1
939,4791,89,144,8,25,1
940,4791,89,144,8,25,1
941,4791,89,144,8,25,1
942,4791,89,144,8,25,1
943,4791,89,144,8,25,1
944,4791,89,144,8,25,1
945,4792,89,144,8,25,1
946,4792,89,144,8,25,1
947,4792,89,144,8,25,1
948,4792,89,144,8,25,1
949,4793,89,144,8,25,1
950,4795,89,144,8,25,1
951,4796,89,144,8,25,1
952,4798,89,144,8,25,1
953,4798,89,144,8,25,1
954,4798,89,144,8,25,1
955,4798,89,144,8,25,1
956,4798,89,144,8,25,1
957,4798,89,144,8,25,1
958,4798,89,144,8,25,1
959,4798,89,144,8,25,1
960,4798,89,144,8,25,1
961,4798,89,144,8,25,1
962,4798,89,144,8,25,1
963,4798,89,144,8,25,1
964,4798,89,144,8,25,1
965,4798,89,144,8,25,1
966,4798,89,144,8,25,1
967,4798,89,144,8,25,1
968,4798,89,144,8,25,1
969,4798,89,144,8,25,1
970,4798,89,144,8,25,1
971,4799,89,144,8,25,1
972,4800,89,144,8,25,1
973,4805,89,144,8,25,1
974,4808,89,144,8,25,1
975,4817,89,144,8,25,1
976,4822,91,144,8,25,1
977,4822,91,144,8,25,1
978,4822,91,144,8,25,1
979,4822,91,144,8,25,1
980,4822,91,144,8,25,1
981,4823,91,144,8,25,1
982,4823,91,144,8,25,1
983,4827,91,144,8,25,1
984,4828,91,144,8,25,1
985,4828,91,144,8,25,1
986,4829,91,144,8,25,1
987,4829,91,144,8,25,1
988,4830,91,144,8,25,1
989,4832,91,144,8,25,1
990,4833,91,144,8,25,1
991,4836,91,144,8,25,1
992,4837,91,144,8,25,1
993,4837,91,144,8,25,1
994,4837,91,144,8,25,1
995,4837,91,144,8,25,1
996,4837,91,144,8,25,1
997,4837,91,144,8,25,1
998,4837,91,144,8,25,1
999,4837,91,144,8,25,1
1000,4837,91,144,8,25,1
1001,4837,91,144,8,25,1
1002,4837,91,144,8,25,1
1003,4837,91,144,8,25,1
1004,4837,91,144,8,25,1
1005,4837,91,144,8,25,1
1006,4837,91,144,8,25,1
1007,4837,91,144,8,25,1
1008,4837,91,144,8,25,1
1009,4837,91,144,8,25,1
1010,4837,91,144,8,25,1
1011,4837,91,144,8,25,1
1012,4837,91,144,8,25,1
1013,4837,91,144,8,25,1
1014,4837,91,144,8,25,1
1015,4838,91,144,8,25,1
1016,4839,91,144,8,25,1
1017,4839,91,144,8,25,1
1018,4839,91,144,8,25,1
1019,4839,91,144,8,25,1
1020,4839,91,144,8,25,1
1021,4839,91,144,8,25,1
1022,4839,91,144,8,25,1
1023,4839,91,144,8,25,1
1024,4839,91,144,8,25,1
1025,4839,91,144,8,25,1
1026,4839,91,144,8,25,1
1027,4839,91,144,8,25,1
1028,4839,91,144,8,25,1
1029,4839,91,144,8,25,1
1030,4839,91,144,8,25,1
1031,4839,91,144,8,25,1
1032,4839,91,144,8,25,1
1033,4839,91,144,8,25,1
1034,4839,91,144,8,25,1
1035,4839,91,144,8,25,1
1036,4839,91,144,8,25,1
1037,4839,91,144,8,25,1
1038,4839,91,144,8,25,1
1039,4839,91,144,8,25,1
1040,4839,91,144,8,25,1
1041,4839,91,144,8,25,1
1042,4839,91,144,8,25,1
1043,4839,91,144,8,25,1
1044,4839,91,144,8,25,1
1045,4840,91,144,8,25,1
1046,4840,91,144,8,25,1
1047,4840,91,144,8,25,1
1048,4840,91,144,8,25,1
1049,4840,91,144,8,25,1
1050,4840,91,144,8,25,1
1051,4840,91,144,8,25,1
1052,4840,91,144,8,25,1
1053,4840,91,144,8,25,1
1054,4840,91,144,8,25,1
1055,4840,91,144,8,25,1
1056,4840,91,144,8,25,1
1057,4840,91,144,8,25,1
1058,4841,91,144,8,25,1
1059,4846,91,144,8,25,1
1060,4847,91,144,8,25,1
1061,4848,91,144,8,25,1
1062,4849,91,144,8,25,1
1063,4849,91,144,8,25,1
1064,4850,91,144,8,25,1
1065,4852,91,144,8,25,1
1066,4852,91,144,8,25,1
1067,4852,91,144,8,25,1
1068,4852,91,144,8,25,1
1069,4853,91,144,8,25,1
1070,4855,91,144,8,25,1
1071,4855,91,144,8,25,1
1072,4857,91,144,8,25,1
1073,4858,91,144,8,25,1
1074,4858,91,144,8,25,1
1075,4858,91,144,8,25,1
1076,4858,91,144,8,25,1
1077,4858,91,144,8,25,1
1078,4858,91,144,8,25,1
1079,4858,91,144,8,25,1
1080,4858,91,144,8,25,1
1081,4858,91,144,8,25,1
1082,4858,91,144,8,25,1
1083,4858,91,144,8,25,1
1084,4861,91,144,8,25,1
1085,4863,91,144,8,25,1
1086,4864,91,144,8,25,1
1087,4864,91,144,8,25,1
1088,4864,91,144,8,25,1
1089,4864,91,144,8,25,1
1090,4864,91,144,8,25,1
1091,4864,91,144,8,25,1
1092,4864,91,144,8,25,1
1093,4864,91,144,8,25,1
1094,4864,91,144,8,25,1
1095,4864,91,144,8,25,1
1096,4864,91,144,8,25,1
1097,4864,91,144,8,25,1
1098,4864,91,144,8,25,1
1099,4864,91,144,8,25,1
1100,4864,91,144,8,25,1
1101,4864,91,144,8,25,1
1102,4864,91,144,8,25,1
1103,4864,91,144,8,25,1
1104,4864,91,144,8,25,1
1105,4864,91,144,8,25,1
1106,4864,91,144,8,25,1
1107,4864,91,144,8,25,1
1108,4864,91,144,8,25,1
1109,4864,91,144,8,25,1
1110,4864,91,144,8,25,1
1111,4864,91,144,8,25,1
1112,4864,91,144,8,25,1
1113,4864,91,144,8,25,1
1114,4864,91,144,8,25,1
1115,4864,91,144,8,25,1
1116,4864,91,144,8,25,1
1117,4864,91,144,8,25,1
1118,4864,91,144,8,25,1
1119,4864,91,144,8,25,1
1120,4864,91,144,8,25,1
1121,4864,91,144,8,25,1
1122,4864,91,144,8,25,1
1123,4864,91,144,8,25,1
1124,4864,91,144,8,25,1
1125,4864,91,144,8,25,1
1126,4864,91,144,8,25,1
1127,4864,91,144,8,25,1
1128,4865,91,144,8,25,1
1129,4867,91,144,8,25,1
1130,4867,91,144,8,25,1
1131,4867,91,144,8,25,1
1132,4867,91,144,8,25,1
1133,4868,91,144,8,25,1
1134,4869,91,144,8,25,1
1135,4871,91,144,8,25,1
1136,4873,91,144,8,25,1
1137,4874,91,144,8,25,1
1138,4874,91,144,8,25,1
1139,4874,91,144,8,25,1
1140,4874,91,144,8,25,1
1141,4874,91,144,8,25,1
1142,4874,91,144,8,25,1
1143,4874,91,144,8,25,1
1144,4874,91,144,8,25,1
1145,4874,91,144,8,25,1
1146,4874,91,144,8,25,1
1147,4874,91,144,8,25,1
1148,4874,91,144,8,25,1
1149,4874,91,144,8,25,1
1150,4874,91,144,8,25,1
1151,4874,91,144,8,25,1
1152,4874,91,144,8,25,1
1153,4874,91,144,8,25,1
1154,4874,91,144,8,25,1
1155,4874,91,144,8,25,1
1156,4874,91,144,8,25,1
1157,4874,91,144,8,25,1
1158,4874,91,144,8,25,1
1159,4874,91,144,8,25,1
1160,4874,91,144,8,25,1
1161,4874,91,144,8,25,1
1162,4874,91,144,8,25,1
1163,4874,91,144,8,25,1
1164,4875,91,144,8,25,1
1165,4876,91,144,8,25,1
1166,4876,91,144,8,25,1
1167,4876,91,144,8,25,1
1168,4876,91,144,8,25,1
1169,4876,91,144,8,25,1
1170,4876,91,144,8,25,1
1171,4876,91,144,8,25,1
1172,4876,91,144,8,25,1
1173,4876,91,144,8,25,1
1174,4876,91,144,8,25,1
1175,4876,91,144,8,25,1
1176,4876,91,144,8,25,1
1177,4876,91,144,8,25,1
1178,4877,91,144,8,25,1
1179,4878,91,144,8,25,1
1180,4879,91,144,8,25,1
1181,4879,91,144,8,25,1
1182,4881,91,144,8,25,1
1183,4881,91,144,8,25,1
1184,4883,91,144,8,25,1
1185,4883,91,144,8,25,1
1186,4883,91,144,8,25,1
1187,4883,91,144,8,25,1
1188,4883,91,144,8,25,1
1189,4883,91,144,8,25,1
1190,4883,91,144,8,25,1
1191,4884,91,144,8,25,1
1192,4885,92,144,8,25,1
1193,4885,92,144,8,25,1
1194,4885,92,144,8,25,1
1195,4886,92,144,8,25,1
1196,4888,92,144,8,25,1
1197,4889,92,144,8,25,1
1198,4892,92,144,8,25,1
1199,4892,92,144,8,25,1
1200,4892,92,144,8,25,1
1201,4892,92,144,8,25,1
1202,4892,92,144,8,25,1
1203,4892,92,144,8,25,1
1204,4892,92,144,8,25,1
1205,4892,92,144,8,25,1
1206,4892,92,144,8,25,1
1207,4892,92,144,8,25,1
1208,4892,92,144,8,25,1
1209,4892,92,144,8,25,1
1210,4892,92,144,8,25,1
1211,4892,92,144,8,25,1
1212,4892,92,144,8,25,1
1213,4892,92,144,8,25,1
1214,4892,92,144,8,25,1
1215,4892,92,144,8,25,1
1216,4892,92,144,8,25,1
1217,4892,92,144,8,25,1
1218,4892,92,144,8,25,1
1219,4892,92,144,8,25,1
1220,4892,92,144,8,25,1
1221,4892,92,144,8,25,1
1222,4892,92,144,8,25,1
1223,4893,92,144,8,25,1
1224,4893,92,144,8,25,1
1225,4893,92,144,8,25,1
1226,4893,92,144,8,25,1
1227,4893,92,144,8,25,1
1228,4893,92,144,8,25,1
1229,4893,92,144,8,25,1
1230,4893,92,144,8,25,1
1231,4894,92,144,8,25,1
1232,4895,92,144,8,25,1
1233,4895,92,144,8,25,1
1234,4895,92,144,8,25,1
1235,4895,92,144,8,25,1
1236,4895,92,144,8,25,1
1237,4895,92,144,8,25,1
1238,4895,92,144,8,25,1
1239,4895,92,144,8,25,1
1240,4895,92,144,8,25,1
1241,4895,92,144,8,25,1
1242,4895,92,144,8,25,1
1243,4895,92,144,8,25,1
1244,4895,92,144,8,25,1
1245,4895,92,144,8,25,1
1246,4895,92,144,8,25,1
1247,4895,92,144,8,25,1
1248,4895,92,144,8,25,1
1249,4895,92,144,8,25,1
1250,4895,92,144,8,25,1
1251,4895,92,144,8,25,1
1252,4895,92,144,8,25,1
1253,4895,92,144,8,25,1
1254,4895,92,144,8,25,1
1255,4895,92,144,8,25,1
1256,4895,92,144,8,25,1
1257,4895,92,144,8,25,1
1258,4895,92,144,8,25,1
1259,4895,92,144,8,25,1
1260,4895,92,144,8,25,1
1261,4895,92,144,8,25,1
1262,4895,92,144,8,25,1
1263,4895,92,144,8,25,1
1264,4895,92,144,8,25,1
1265,4895,92,144,8,25,1
1266,4895,92,144,8,25,1
1267,4895,92,144,8,25,1
1268,4895,92,144,8,25,1
1269,4895,92,144,8,25,1
1270,4895,92,144,8,25,1
1271,4895,92,144,8,25,1
1272,4895,92,144,8,25,1
1273,4895,92,144,8,25,1
1274,4895,92,144,8,25,1
1275,4895,92,144,8,25,1
1276,4895,92,144,8,25,1
1277,4895,92,144,8,25,1
1278,4895,92,144,8,25,1
1279,4895,92,144,8,25,1
1280,4895,92,144,8,25,1
1281,4895,92,144,8,25,1
1282,4895,92,144,8,25,1
1283,4895,92,144,8,25,1
1284,4895,92,144,8,25,1
1285,4895,92,144,8,25,1
1286,4895,92,144,8,25,1
1287,4895,92,144,8,25,1
1288,4895,92,144,8,25,1
1289,4895,92,144,8,25,1
1290,4895,92,144,8,25,1
1291,4895,92,144,8,25,1
1292,4895,92,144,8,25,1
1293,4895,92,144,8,25,1
1294,4895,92,144,8,25,1
1295,4895,92,144,8,25,1
1296,4895,92,144,8,25,1
1297,4896,92,144,8,25,1
1298,4896,92,144,8,25,1
1299,4896,92,144,8,25,1
1300,4896,92,144,8,25,1
1301,4896,92,144,8,25,1
1302,4896,92,144,8,25,1
1303,4896,92,144,8,25,1
1304,4896,92,144,8,25,1
1305,4896,92,144,8,25,1
1306,4896,92,144,8,25,1
1307,4896,92,144,8,25,1
1308,4896,92,144,8,25,1
1309,4896,92,144,8,25,1
1310,4897,92,144,8,25,1
1311,4899,92,144,8,25,1
1312,4900,92,144,8,25,1
1313,4900,92,144,8,25,1
1314,4900,92,144,8,25,1
1315,4900,92,144,8,25,1
1316,4900,92,144,8,25,1
1317,4900,92,144,8,25,1
1318,4900,92,144,8,25,1
1319,4902,92,144,8,25,1
1320,4902,92,144,8,25,1
1321,4902,92,144,8,25,1
1322,4902,92,144,8,25,1
1323,4902,92,144,8,25,1
1324,4902,92,144,8,25,1
1325,4902,92,144,8,25,1
1326,4902,92,144,8,25,1
1327,4903,92,144,8,25,1
1328,4904,92,144,8,25,1
1329,4904,92,144,8,25,1
1330,4904,92,144,8,25,1
1331,4905,92,144,8,25,1
1332,4905,92,144,8,25,1
1333,4905,92,144,8,25,1
1334,4905,92,144,8,25,1
1335,4905,92,144,8,25,1
1336,4905,92,144,8,25,1
1337,4905,92,144,8,25,1
1338,4905,92,144,8,25,1
1339,4905,92,144,8,25,1
1340,4905,92,144,8,25,1
1341,4905,92,144,8,25,1
1342,4905,92,144,8,25,1
1343,4905,92,144,8,25,1
1344,4905,92,144,8,25,1
1345,4905,92,144,8,25,1
1346,4905,92,144,8,25,1
1347,4905,92,144,8,25,1
1348,4905,92,144,8,25,1
1349,4905,92,144,8,25,1
1350,4906,92,144,8,25,1
1351,4906,92,144,8,25,1
1352,4906,92,144,8,25,1
1353,4906,92,144,8,25,1
1354,4906,92,144,8,25,1
1355,4907,92,144,8,25,1
1356,4907,92,144,8,25,1
1357,4907,92,144,8,25,1
1358,4907,92,144,8,25,1
1359,4907,92,144,8,25,1
1360,4907,92,144,8,25,1
1361,4907,92,144,8,25,1
1362,4907,92,144,8,25,1
1363,4907,92,144,8,25,1
1364,4907,92,144,8,25,1
1365,4907,92,144,8,25,1
1366,4907,92,144,8,25,1
1367,4907,92,144,8,25,1
1368,4907,92,144,8,25,1
1369,4908,92,144,8,25,1
1370,4908,92,144,8,25,1
1371,4908,92,144,8,25,1
1372,4908,92,144,8,25,1
1373,4908,92,144,8,25,1
1374,4908,92,144,8,25,1
1375,4909,92,144,8,25,1
1376,4910,92,144,8,25,1
1377,4910,92,144,8,25,1
1378,4910,92,144,8,25,1
1379,4910,92,144,8,25,1
1380,4910,92,144,8,25,1
1381,4910,92,144,8,25,1
1382,4910,92,144,8,25,1
1383,4910,92,144,8,25,1
1384,4910,92,144,8,25,1
1385,4910,92,144,8,25,1
1386,4910,92,144,8,25,1
1387,4910,92,144,8,25,1
1388,4910,92,144,8,25,1
1389,4910,92,144,8,25,1
1390,4910,92,144,8,25,1
1391,4910,92,144,8,25,1
1392,4910,92,144,8,25,1
1393,4910,92,144,8,25,1
1394,4910,92,144,8,25,1
1395,4910,92,144,8,25,1
1396,4910,92,144,8,25,1
1397,4910,92,144,8,25,1
1398,4910,92,144,8,25,1
1399,4910,92,144,8,25,1
1400,4910,92,144,8,25,1
1401,4910,92,144,8,25,1
1402,4910,92,144,8,25,1
1403,4910,92,144,8,25,1
1404,4910,92,144,8,25,1
1405,4910,92,144,8,25,1
1406,4911,92,144,8,25,1
1407,4912,92,144,8,25,1
1408,4912,92,144,8,25,1
1409,4912,92,144,8,25,1
1410,4912,92,144,8,25,1
1411,4912,92,144,8,25,1
1412,4912,92,144,8,25,1
1413,4912,92,144,8,25,1
1414,4912,92,144,8,25,1
1415,4912,92,144,8,25,1
1416,4912,92,144,8,25,1
1417,4912,92,144,8,25,1
1418,4912,92,144,8,25,1
1419,4912,92,144,8,25,1
1420,4912,92,144,8,25,1
1421,4914,92,144,8,25,1
1422,4916,92,144,8,25,1
1423,4918,92,144,8,25,1
1424,4924,92,144,8,25,1
1425,4931,93,144,8,25,1
1426,4933,94,144,8,25,1
1427,4934,94,144,8,25,1
1428,4935,94,144,8,25,1
1429,4936,94,144,8,25,1
1430,4936,94,144,8,25,1
1431,4937,94,144,8,25,1
1432,4938,94,144,8,25,1
1433,4938,94,144,8,25,1
1434,4938,94,144,8,25,1
1435,4938,94,144,8,25,1
1436,4938,94,144,8,25,1
1437,4938,94,144,8,25,1
1438,4938,94,144,8,25,1
1439,4938,94,144,8,25,1
1440,4938,94,144,8,25,1
1441,4938,94,144,8,25,1
1442,4938,94,144,8,25,1
1443,4938,94,144,8,25,1
1444,4938,94,144,8,25,1
1445,4938,94,144,8,25,1
1446,4938,94,144,8,25,1
1447,4938,94,144,8,25,1
1448,4938,94,144,8,25,1
1449,4938,94,144,8,25,1
1450,4938,94,144,8,25,1
1451,4938,94,144,8,25,1
1452,4938,94,144,8,25,1
1453,4938,94,144,8,25,1
1454,4938,94,144,8,25,1
1455,4938,94,144,8,25,1
1456,4938,94,144,8,25,1
1457,4938,94,144,8,25,1
1458,4939,94,144,8,25,1
1459,4940,94,144,8,25,1
1460,4940,94,144,8,25,1
1461,4940,94,144,8,25,1
1462,4940,94,144,8,25,1
1463,4940,94,144,8,25,1
1464,4940,94,144,8,25,1
1465,4940,94,144,8,25,1
1466,4940,94,144,8,25,1
1467,4940,94,144,8,25,1
1468,4940,94,144,8,25,1
1469,4940,94,144,8,25,1
1470,4940,94,144,8,25,1
1471,4940,94,144,8,25,1
1472,4940,94,144,8,25,1
1473,4940,94,144,8,25,1
1474,4940,94,144,8,25,1
1475,4940,94,144,8,25,1
1476,4940,94,144,8,25,1
1477,4940,94,144,8,25,1
1478,4941,94,144,8,25,1
1479,4942,95,144,8,25,1
1480,4942,95,144,8,25,1
1481,4942,95,144,8,25,1
1482,4942,95,144,8,25,1
1483,4942,95,144,8,25,1
1484,4942,95,144,8,25,1
1485,4942,95,144,8,25,1
1486,4942,95,144,8,25,1
1487,4942,95,144,8,25,1
1488,4942,95,144,8,25,1
1489,4942,95,144,8,25,1
1490,4942,95,144,8,25,1
1491,4942,95,144,8,25,1
1492,4942,95,144,8,25,1
1493,4942,95,144,8,25,1
1494,4942,95,144,8,25,1
1495,4942,95,144,8,25,1
1496,4942,95,144,8,25,1
1497,4942,95,144,8,25,1
1498,4942,95,144,8,25,1
1499,4942,95,144,8,25,1
1500,4942,95,144,8,25,1
1501,4942,95,144,8,25,1
1502,4942,95,144,8,25,1
1503,4942,95,144,8,25,1
1504,4942,95,144,8,25,1
1505,4942,95,144,8,25,1
1506,4942,95,144,8,25,1
1507,4942,95,144,8,25,1
1508,4942,95,144,8,25,1
1509,4942,95,144,8,25,1
1510,4942,95,144,8,25,1
1511,4942,95,144,8,25,1
1512,4942,95,144,8,25,1
1513,4942,95,144,8,25,1
1514,4942,95,144,8,25,1
1515,4942,95,144,8,25,1
1516,4942,95,144,8,25,1
1517,4942,95,144,8,25,1
1518,4942,95,144,8,25,1
1519,4942,95,144,8,25,1
1520,4942,95,144,8,25,1
1521,4942,95,144,8,25,1
1522,4942,95,144,8,25,1
1523,4942,95,144,8,25,1
1524,4942,95,144,8,25,1
1525,4942,95,144,8,25,1
1526,4942,95,144,8,25,1
1527,4942,95,144,8,25,1
1528,4942,95,144,8,25,1
1529,4942,95,144,8,25,1
1530,4942,95,144,8,25,1
1531,4942,95,144,8,25,1
1532,4942,95,144,8,25,1
1533,4942,95,144,8,25,1
1534,4942,95,144,8,25,1
1535,4942,95,144,8,25,1
1536,4942,95,144,8,25,1
1537,4942,95,144,8,25,1
1538,4942,95,144,8,25,1
1539,4942,95,144,8,25,1
1540,4942,95,144,8,25,1
1541,4942,95,144,8,25,1
1542,4942,95,144,8,25,1
1543,4942,95,144,8,25,1
1544,4942,95,144,8,25,1
1545,4942,95,144,8,25,1
1546,4942,95,144,8,25,1
1547,4942,95,144,8,25,1
1548,4942,95,144,8,25,1
1549,4942,95,144,8,25,1
1550,4942,95,144,8,25,1
1551,4942,95,144,8,25,1
1552,4942,95,144,8,25,1
1553,4942,95,144,8,25,1
1554,4942,95,144,8,25,1
1555,4942,95,144,8,25,1
1556,4942,95,144,8,25,1
1557,4942,95,144,8,25,1
1558,4942,95,144,8,25,1
1559,4942,95,144,8,25,1
1560,4942,95,144,8,25,1
1561,4942,95,144,8,25,1
1562,4942,95,144,8,25,1
1563,4942,95,144,8,25,1
1564,4942,95,144,8,25,1
1565,4942,95,144,8,25,1
1566,4942,95,144,8,25,1
1567,4942,95,144,8,25,1
1568,4942,95,144,8,25,1
1569,4942,95,144,8,25,1
1570,4942,95,144,8,25,1
1571,4942,95,144,8,25,1
1572,4942,95,144,8,25,1
1573,4942,95,144,8,25,1
1574,4942,95,144,8,25,1
1575,4942,95,144,8,25,1
1576,4942,95,144,8,25,1
1577,4942,95,144,8,25,1
1578,4942,95,144,8,25,1
1579,4942,95,144,8,25,1
1580,4942,95,144,8,25,1
1581,4942,95,144,8,25,1
1582,4942,95,144,8,25,1
1583,4942,95,144,8,25,1
1584,4942,95,144,8,25,1
1585,4942,95,144,8,25,1
1586,4942,95,144,8,25,1
1587,4942,95,144,8,25,1
1588,4942,95,144,8,25,1
1589,4942,95,144,8,25,1
1590,4942,95,144,8,25,1
1591,4942,95,144,8,25,1
1592,4942,95,144,8,25,1
1593,4942,95,144,8,25,1
1594,4942,95,144,8,25,1
1595,4942,95,144,8,25,1
1596,4942,95,144,8,25,1
1597,4942,95,144,8,25,1
1598,4942,95,144,8,25,1
1599,4942,95,144,8,25,1
1600,4942,95,144,8,25,1
1601,4942,95,144,8,25,1
1602,4942,95,144,8,25,1
1603,4942,95,144,8,25,1
1604,4942,95,144,8,25,1
1605,4942,95,144,8,25,1
1606,4942,95,144,8,25,1
1607,4942,95,144,8,25,1
1608,4942,95,144,8,25,1
1609,4942,95,144,8,25,1
1610,4942,95,144,8,25,1
1611,4942,95,144,8,25,1
1612,4942,95,144,8,25,1
1613,4942,95,144,8,25,1
1614,4942,95,144,8,25,1
1615,4942,95,144,8,25,1
1616,4942,95,144,8,25,1
1617,4942,95,144,8,25,1
1618,4942,95,144,8,25,1
1619,4942,95,144,8,25,1
1620,4942,95,144,8,25,1
1621,4942,95,144,8,25,1
1622,4942,95,144,8,25,1
1623,4942,95,144,8,25,1
1624,4942,95,144,8,25,1
1625,4942,95,144,8,25,1
1626,4942,95,144,8,25,1
1627,4942,95,144,8,25,1
1628,4942,95,144,8,25,1
1629,4942,95,144,8,25,1
1630,4942,95,144,8,25,1
1631,4942,95,144,8,25,1
1632,4942,95,144,8,25,1
1633,4942,95,144,8,25,1
1634,4942,95,144,8,25,1
1635,4942,95,144,8,25,1
1636,4942,95,144,8,25,1
1637,4942,95,144,8,25,1
1638,4942,95,144,8,25,1
1639,4942,95,144,8,25,1
1640,4942,95,144,8,25,1
1641,4942,95,144,8,25,1
1642,4942,95,144,8,25,1
1643,4942,95,144,8,25,1
1644,4942,95,144,8,25,1
1645,4942,95,144,8,25,1
1646,4942,95,144,8,25,1
1647,4942,95,144,8,25,1
1648,4942,95,144,8,25,1
1649,4942,95,144,8,25,1
1650,4942,95,144,8,25,1
1651,4942,95,144,8,25,1
1652,4942,95,144,8,25,1
1653,4942,95,144,8,25,1
1654,4942,95,144,8,25,1
1655,4942,95,144,8,25,1
1656,4942,95,144,8,25,1
1657,4942,95,144,8,25,1
1658,4942,95,144,8,25,1
1659,4942,95,144,8,25,1
1660,4942,95,144,8,25,1
1661,4942,95,144,8,25,1
1662,4942,95,144,8,25,1
1663,4942,95,144,8,25,1
1664,4942,95,144,8,25,1
1665,4942,95,144,8,25,1
1666,4942,95,144,8,25,1
1667,4942,95,144,8,25,1
1668,4942,95,144,8,25,1
1669,4942,95,144,8,25,1
1670,4942,95,144,8,25,1
1671,4942,95,144,8,25,1
1672,4942,95,144,8,25,1
1673,4942,95,144,8,25,1
1674,4942,95,144,8,25,1
1675,4942,95,144,8,25,1
1676,4942,95,144,8,25,1
1677,4942,95,144,8,25,1
1678,4942,95,144,8,25,1
1679,4942,95,144,8,25,1
1680,4942,95,144,8,25,1
1681,4942,95,144,8,25,1
1682,4942,95,144,8,25,1
1683,4942,95,144,8,25,1
1684,4942,95,144,8,25,1
1685,4942,95,144,8,25,1
1686,4942,95,144,8,25,1
1687,4942,95,144,8,25,1
1688,4942,95,144,8,25,1
1689,4942,95,144,8,25,1
1690,4942,95,144,8,25,1
1691,4942,95,144,8,25,1
1692,4942,95,144,8,25,1
1693,4942,95,144,8,25,1
1694,4942,95,144,8,25,1
1695,4942,95,144,8,25,1
1696,4942,95,144,8,25,1
1697,4942,95,144,8,25,1
1698,4942,95,144,8,25,1
1699,4942,95,144,8,25,1
1700,4942,95,144,8,25,1
1701,4942,95,144,8,25,1
1702,4942,95,144,8,25,1
1703,4942,95,144,8,25,1
1704,4942,95,144,8,25,1
1705,4942,95,144,8,25,1
1706,4942,95,144,8,25,1
1707,4942,95,144,8,25,1
1708,4942,95,144,8,25,1
1709,4942,95,144,8,25,1
1710,4942,95,144,8,25,1
1711,4942,95,144,8,25,1
1712,4942,95,144,8,25,1
1713,4942,95,144,8,25,1
1714,4942,95,144,8,25,1
1715,4942,95,144,8,25,1
1716,4942,95,144,8,25,1
1717,4942,95,144,8,25,1
1718,4942,95,144,8,25,1
1719,4942,95,144,8,25,1
1720,4942,95,144,8,25,1
1721,4942,95,144,8,25,1
1722,4942,95,144,8,25,1
1723,4942,95,144,8,25,1
1724,4942,95,144,8,25,1
1725,4942,95,144,8,25,1
1726,4942,95,144,8,25,1
1727,4942,95,144,8,25,1
1728,4942,95,144,8,25,1
1729,4942,95,144,8,25,1
1730,4942,95,144,8,25,1
1731,4942,95,144,8,25,1
1732,4942,95,144,8,25,1
1733,4942,95,144,8,25,1
1734,4942,95,144,8,25,1
1735,4942,95,144,8,25,1
1736,4942,95,144,8,25,1
1737,4942,95,144,8,25,1
1738,4942,95,144,8,25,1
1739,4942,95,144,8,25,1
1740,4942,95,144,8,25,1
1741,4942,95,144,8,25,1
1742,4942,95,144,8,25,1
1743,4942,95,144,8,25,1
1744,4942,95,144,8,25,1
1745,4942,95,144,8,25,1
1746,4942,95,144,8,25,1
1747,4942,95,144,8,25,1
1748,4942,95,144,8,25,1
1749,4942,95,144,8,25,1
1750,4942,95,144,8,25,1
1751,4942,95,144,8,25,1
1752,4942,95,144,8,25,1
1753,4942,95,144,8,25,1
1754,4942,95,144,8,25,1
1755,4942,95,144,8,25,1
1756,4942,95,144,8,25,1
1757,4942,95,144,8,25,1
1758,4942,95,144,8,25,1
1759,4942,95,144,8,25,1
1760,4942,95,144,8,25,1
1761,4942,95,144,8,25,1
1762,4942,95,144,8,25,1
1763,4942,95,144,8,25,1
1764,4942,95,144,8,25,1
1765,4942,95,144,8,25,1
1766,4942,95,144,8,25,1
1767,4942,95,144,8,25,1
1768,4942,95,144,8,25,1
1769,4942,95,144,8,25,1
1770,4942,95,144,8,25,1
1771,4942,95,144,8,25,1
1772,4942,95,144,8,25,1
1773,4942,95,144,8,25,1
1774,4942,95,144,8,25,1
1775,4942,95,144,8,25,1
1776,4942,95,144,8,25,1
1777,4942,95,144,8,25,1
1778,4942,95,144,8,25,1
1779,4942,95,144,8,25,1
1780,4942,95,144,8,25,1
1781,4942,95,144,8,25,1
1782,4942,95,144,8,25,1
1783,4942,95,144,8,25,1
1784,4942,95,144,8,25,1
1785,4942,95,144,8,25,1
1786,4942,95,144,8,25,1
1787,4942,95,144,8,25,1
1788,4942,95,144,8,25,1
1789,4942,95,144,8,25,1
1790,4942,95,144,8,25,1
1791,4942,95,144,8,25,1
1792,4942,95,144,8,25,1
1793,4942,95,144,8,25,1
1794,4942,95,144,8,25,1
1795,4942,95,144,8,25,1
1796,4942,95,144,8,25,1
1797,4942,95,144,8,25,1
1798,4942,95,144,8,25,1
1799,4942,95,144,8,25,1
1800,4942,95,144,8,25,1
1801,4942,95,144,8,25,1
1802,4942,95,144,8,25,1
1803,4942,95,144,8,25,1
1804,4942,95,144,8,25,1
1805,4942,95,144,8,25,1
1806,4942,95,144,8,25,1
1807,4942,95,144,8,25,1
